"","cntry","regionde","intewde","regionfr","cedition","cseqno","essround","idno","dweight","pspwght","pweight","tvpol","rdpol","nwsppol","polintr","psppsgv","psppsgva","psppipl","psppipla","polcmpl","contplt","wrkprty","badge","clsprty","prtdgcl","mmbprty","lrscale","trstprl","trstplt","trstprt","trstep","stflife","stfeco","stfgov","stfdem","prtyban","euftf","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","imwbcrm","noimbro","qfimcmt","imptrad","ipstrgv","impsafe","jbscr","optftr","fltanx","nhpftr","lfwrs","uemplwk","acetalv","eduyrs","blue_c","uemp5yr","gndr","agea","vote","vote_rrp","prtvade1","prtvbde1","prtvcde1","prtvdde1","prtvede1","prtvde2","prtvade2","prtvbde2","prtvcde2","prtvdde2","prtvede2","prtvtfr","prtvtafr","prtvtbfr","prtvtcfr","prtclde","prtclade","prtclbde","prtclcde","prtcldde","prtclede","prtclafr","prtclbfr","prtclcfr","prtcldfr","prtclefr","prtmbde","prtmbade","prtmbbde","prtmbcde","prtmbafr","prtmbbfr","prtmbcfr"
"20998","DE",NA,2,NA,1,87873,8,10002025,1.23700523376465,3.19082117080688,2.499809187,NA,NA,NA,2,NA,3,NA,3,NA,0,0,0,1,2,NA,5,4,7,9,5,10,8,6,8,NA,6,2,2,8,6,NA,NA,NA,NA,2,4,5,NA,5,NA,NA,NA,3,NA,8,1,NA,0,82,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20999","DE",NA,2,NA,1,87874,8,10002029,1.23700523376465,1.39480400085449,2.499809187,NA,NA,NA,2,NA,2,NA,3,NA,0,0,0,1,2,NA,5,6,6,6,5,8,7,6,8,NA,8,1,2,7,7,7,NA,NA,NA,4,3,4,NA,5,NA,NA,NA,3,NA,13,0,NA,0,58,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21000","DE",NA,2,NA,1,87875,8,10002046,1.23700523376465,1.39480400085449,2.499809187,NA,NA,NA,1,NA,3,NA,3,NA,0,0,0,1,2,NA,5,5,4,3,2,8,6,5,6,NA,5,3,3,5,5,2,NA,NA,NA,2,5,3,NA,5,NA,NA,NA,7,NA,14,0,NA,0,64,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21001","DE",NA,2,NA,1,87876,8,10002047,1.23700523376465,0.720757484436035,2.499809187,NA,NA,NA,1,NA,3,NA,4,NA,1,1,1,1,1,NA,7,8,7,6,6,8,8,8,7,NA,10,2,1,5,6,6,NA,NA,NA,4,4,5,NA,5,NA,NA,NA,2,NA,14,0,NA,1,88,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21002","DE",NA,2,NA,1,87877,8,10002049,1.23700523376465,2.66713619232178,2.499809187,NA,NA,NA,1,NA,5,NA,3,NA,0,0,0,1,1,NA,5,9,10,7,10,7,6,4,3,NA,4,1,1,7,10,10,NA,NA,NA,5,5,5,NA,5,NA,NA,NA,11,NA,5,1,NA,0,48,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21003","DE",NA,2,NA,1,87878,8,10002052,1.23700523376465,0.807472050189972,2.499809187,NA,NA,NA,1,NA,3,NA,1,NA,0,0,0,1,2,NA,6,5,4,3,0,10,5,6,7,NA,5,3,3,8,10,5,NA,NA,NA,5,5,5,NA,5,NA,NA,NA,11,NA,3,1,0,1,71,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21004","DE",NA,2,NA,1,87879,8,10002070,1.23700523376465,1.5004563331604,2.499809187,NA,NA,NA,2,NA,1,NA,2,NA,0,0,1,1,NA,NA,8,2,1,0,2,5,4,3,1,NA,6,3,3,4,0,2,NA,NA,NA,5,5,3,NA,5,NA,NA,NA,11,NA,13,0,1,0,38,1,0,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21005","DE",NA,2,NA,1,87880,8,10002076,1.23700523376465,0.882327795028687,2.499809187,NA,NA,NA,2,NA,1,NA,5,NA,0,0,0,1,3,NA,2,7,5,5,7,8,3,4,4,NA,5,1,2,10,8,8,NA,NA,NA,4,1,3,NA,5,NA,NA,NA,3,NA,21,0,NA,1,31,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21006","DE",NA,2,NA,1,87881,8,10002078,1.23700523376465,0.882327795028687,2.499809187,NA,NA,NA,2,NA,3,NA,NA,NA,0,0,0,NA,NA,NA,5,2,7,NA,7,6,7,3,8,NA,NA,2,3,7,5,5,NA,NA,NA,3,NA,5,NA,5,NA,NA,NA,3,NA,17,1,1,1,27,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21007","DE",NA,2,NA,1,87882,8,10002082,1.23700523376465,1.40694952011108,2.499809187,NA,NA,NA,3,NA,2,NA,3,NA,0,0,0,0,NA,NA,3,4,5,3,3,8,6,4,7,NA,4,3,3,3,2,4,NA,NA,NA,1,3,4,NA,5,NA,NA,NA,7,NA,15,1,NA,1,39,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21008","DE",NA,2,NA,1,87883,8,10002084,1.23700523376465,1.27162992954254,2.499809187,NA,NA,NA,3,NA,2,NA,1,NA,0,0,0,0,NA,NA,5,0,0,0,0,7,5,5,5,NA,5,3,3,5,5,5,NA,NA,NA,4,5,4,NA,5,NA,NA,NA,6,NA,10,1,0,1,79,1,0,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21009","DE",NA,2,NA,1,87884,8,10002086,1.23700523376465,1.40694952011108,2.499809187,NA,NA,NA,1,NA,2,NA,2,NA,1,0,1,0,NA,NA,3,3,3,3,2,4,6,3,2,NA,10,1,1,5,10,5,NA,NA,NA,2,4,2,NA,5,NA,NA,NA,3,NA,15,1,0,1,46,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21010","DE",NA,2,NA,1,87885,8,10002106,1.23700523376465,0.976674616336823,2.499809187,NA,NA,NA,3,NA,4,NA,2,NA,0,0,0,0,NA,NA,0,6,4,5,5,10,8,6,8,NA,8,1,1,5,7,6,NA,NA,NA,1,4,3,NA,5,NA,NA,NA,3,NA,14,0,NA,0,31,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21011","DE",NA,2,NA,1,87886,8,10002108,1.23700523376465,0.882327795028687,2.499809187,NA,NA,NA,3,NA,3,NA,3,NA,0,0,0,1,3,NA,5,8,6,7,7,7,8,6,9,NA,6,2,2,6,5,5,NA,NA,NA,4,4,5,NA,5,NA,NA,NA,2,NA,17,0,0,1,30,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21012","DE",NA,2,NA,1,87887,8,10002109,1.23700523376465,1.39480400085449,2.499809187,NA,NA,NA,2,NA,3,NA,2,NA,0,0,0,0,NA,NA,5,5,5,4,5,9,7,6,6,NA,10,2,2,6,10,7,NA,NA,NA,5,3,2,NA,5,NA,NA,NA,4,NA,11,1,NA,0,68,1,0,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21013","DE",NA,2,NA,1,87888,8,10002110,1.23700523376465,0.779075801372528,2.499809187,NA,NA,NA,1,NA,3,NA,3,NA,0,0,0,1,3,NA,2,5,4,4,3,5,7,3,3,NA,10,1,1,5,10,8,NA,NA,NA,2,1,3,NA,5,NA,NA,NA,4,NA,17,0,NA,1,49,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21014","DE",NA,2,NA,1,87889,8,10002113,1.23700523376465,1.21407604217529,2.499809187,NA,NA,NA,2,NA,3,NA,3,NA,0,0,0,0,NA,NA,5,6,5,5,6,8,9,5,8,NA,7,2,2,7,6,5,NA,NA,NA,3,4,1,NA,5,NA,NA,NA,2,NA,15,0,NA,1,23,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21015","DE",NA,2,NA,1,87890,8,10002114,1.23700523376465,1.5004563331604,2.499809187,NA,NA,NA,1,NA,3,NA,3,NA,0,0,0,1,3,NA,3,5,3,3,4,6,5,6,7,NA,2,1,1,5,8,5,NA,NA,NA,5,3,3,NA,5,NA,NA,NA,2,NA,16,0,NA,0,49,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21016","DE",NA,2,NA,1,87891,8,10002121,1.23700523376465,0.784133195877075,2.499809187,NA,NA,NA,2,NA,3,NA,3,NA,0,0,0,0,NA,NA,4,8,7,7,7,8,8,7,8,NA,9,2,2,7,8,6,NA,NA,NA,3,5,2,NA,5,NA,NA,NA,2,NA,17,0,NA,0,51,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21017","DE",NA,2,NA,1,87892,8,10002122,1.23700523376465,1.21407604217529,2.499809187,NA,NA,NA,3,NA,2,NA,2,NA,1,0,0,0,NA,NA,5,8,6,6,8,9,9,6,8,NA,2,2,3,7,5,5,NA,NA,NA,0,1,3,NA,5,NA,NA,NA,2,NA,15,0,0,1,32,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21018","DE",NA,2,NA,1,87893,8,10002123,1.23700523376465,0.720757484436035,2.499809187,NA,NA,NA,1,NA,1,NA,2,NA,1,0,0,1,2,NA,7,2,0,0,2,7,8,0,2,NA,8,3,4,2,2,2,NA,NA,NA,3,4,4,NA,5,NA,NA,NA,3,NA,17,0,1,1,64,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21019","DE",NA,2,NA,1,87894,8,10002126,1.23700523376465,1.36794686317444,2.499809187,NA,NA,NA,2,NA,2,NA,2,NA,0,0,0,0,NA,NA,4,4,1,1,1,3,1,3,2,NA,0,3,3,8,8,5,NA,NA,NA,5,5,3,NA,5,NA,NA,NA,11,NA,18,0,NA,0,24,1,0,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21020","DE",NA,2,NA,1,87895,8,10002127,1.23700523376465,1.36179828643799,2.499809187,NA,NA,NA,3,NA,2,NA,1,NA,0,0,0,0,NA,NA,5,7,7,5,NA,8,4,4,5,NA,NA,2,3,2,3,3,NA,NA,NA,4,4,3,NA,5,NA,NA,NA,6,NA,11,1,NA,0,17,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21021","DE",NA,2,NA,1,87896,8,10002130,1.23700523376465,0.779075801372528,2.499809187,NA,NA,NA,1,NA,3,NA,3,NA,1,0,0,1,3,NA,6,7,6,6,4,8,6,5,8,NA,8,2,2,8,7,5,NA,NA,NA,4,4,1,NA,5,NA,NA,NA,2,NA,17,0,NA,1,53,1,0,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21022","DE",NA,2,NA,1,87897,8,10002135,1.23700523376465,1.5004563331604,2.499809187,NA,NA,NA,3,NA,2,NA,1,NA,0,0,0,1,2,NA,7,7,5,5,7,9,7,8,9,NA,6,4,4,7,8,5,NA,NA,NA,4,4,5,NA,5,NA,NA,NA,4,NA,13,0,NA,0,52,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21023","DE",NA,2,NA,1,87898,8,10002139,1.23700523376465,1.5004563331604,2.499809187,NA,NA,NA,3,NA,2,NA,2,NA,0,0,0,0,NA,NA,5,5,2,2,3,10,9,NA,6,NA,5,3,3,2,3,3,NA,NA,NA,2,4,3,NA,5,NA,NA,NA,7,NA,14,0,NA,0,36,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21024","DE",NA,2,NA,1,87899,8,10002143,1.23700523376465,1.38710069656372,2.499809187,NA,NA,NA,3,NA,3,NA,2,NA,0,0,0,0,NA,NA,2,7,7,7,8,8,8,7,7,NA,8,2,2,4,5,4,NA,NA,NA,4,4,2,NA,5,NA,NA,NA,2,NA,12,1,NA,1,18,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21025","DE",NA,2,NA,1,87900,8,10002147,1.23700523376465,1.21407604217529,2.499809187,NA,NA,NA,2,NA,4,NA,4,NA,0,0,0,1,3,NA,5,6,3,7,7,8,8,7,9,NA,10,1,1,5,8,5,NA,NA,NA,1,5,4,NA,5,NA,NA,NA,2,NA,11,0,NA,1,17,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21026","DE",NA,2,NA,1,87901,8,10002161,1.23700523376465,1.38710069656372,2.499809187,NA,NA,NA,3,NA,2,NA,2,NA,0,0,0,0,NA,NA,5,5,5,5,6,10,8,7,9,NA,5,2,2,5,7,8,NA,NA,NA,2,4,3,NA,5,NA,NA,NA,5,NA,10,1,NA,1,15,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21027","DE",NA,2,NA,1,87902,8,10002170,1.23700523376465,1.36794686317444,2.499809187,NA,NA,NA,3,NA,2,NA,2,NA,0,0,0,1,3,NA,5,7,6,6,7,9,9,5,5,NA,5,1,1,5,6,5,NA,NA,NA,2,2,3,NA,5,NA,NA,NA,3,NA,12,0,NA,0,21,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21028","DE",NA,2,NA,1,87903,8,10002176,1.23700523376465,1.39480400085449,2.499809187,NA,NA,NA,1,NA,1,NA,2,NA,0,0,0,1,3,NA,0,4,2,2,2,3,5,2,4,NA,7,1,1,10,10,10,NA,NA,NA,0,5,2,NA,5,NA,NA,NA,9,NA,14,0,1,0,60,1,0,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21029","DE",NA,2,NA,1,87904,8,10002181,1.23700523376465,1.36794686317444,2.499809187,NA,NA,NA,3,NA,3,NA,3,NA,0,0,0,1,2,NA,5,5,5,5,5,8,5,5,4,NA,2,3,3,1,7,2,NA,NA,NA,5,5,4,NA,5,NA,NA,NA,11,NA,14,0,NA,0,31,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21030","DE",NA,2,NA,1,87905,8,10002183,1.23700523376465,0.720757484436035,2.499809187,NA,NA,NA,2,NA,2,NA,2,NA,0,0,0,0,NA,NA,2,5,3,3,2,9,8,6,8,NA,8,3,2,5,4,2,NA,NA,NA,4,4,4,NA,5,NA,NA,NA,3,NA,14,0,NA,1,58,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21031","DE",NA,2,NA,1,87906,8,10002184,1.23700523376465,1.38710069656372,2.499809187,NA,NA,NA,2,NA,3,NA,1,NA,0,0,0,0,NA,NA,NA,10,10,8,8,5,8,8,9,NA,NA,NA,NA,NA,5,6,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,9,1,NA,1,19,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21032","DE",NA,2,NA,1,87907,8,10002185,1.23700523376465,3.19082117080688,2.499809187,NA,NA,NA,2,NA,2,NA,1,NA,0,0,0,1,3,NA,5,0,0,5,5,5,5,5,5,NA,5,3,2,5,5,5,NA,NA,NA,1,4,4,NA,5,NA,NA,NA,3,NA,12,1,NA,0,83,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21033","DE",NA,2,NA,1,87908,8,10002186,1.23700523376465,2.66713619232178,2.499809187,NA,NA,NA,4,NA,3,NA,4,NA,0,0,0,0,NA,NA,10,5,NA,NA,NA,8,8,NA,7,NA,2,2,2,6,5,6,NA,NA,NA,5,5,5,NA,5,NA,NA,NA,8,NA,10,1,NA,0,38,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21034","DE",NA,2,NA,1,87909,8,10002190,1.23700523376465,3.19082117080688,2.499809187,NA,NA,NA,3,NA,3,NA,1,NA,0,0,0,0,NA,NA,5,NA,1,NA,4,4,4,NA,4,NA,2,3,1,5,NA,2,NA,NA,NA,4,3,5,NA,5,NA,NA,NA,10,NA,12,0,0,0,79,1,0,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21035","DE",NA,2,NA,1,87910,8,10002196,1.23700523376465,1.27162992954254,2.499809187,NA,NA,NA,2,NA,1,NA,2,NA,0,0,0,1,1,NA,5,6,6,5,4,8,9,5,8,NA,4,2,3,5,7,5,NA,NA,NA,3,5,4,NA,5,NA,NA,NA,4,NA,11,1,1,1,65,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21036","DE",NA,2,NA,1,87911,8,10002198,1.23700523376465,1.36179828643799,2.499809187,NA,NA,NA,3,NA,3,NA,4,NA,1,0,1,1,3,NA,5,6,5,4,7,8,6,5,7,NA,5,2,2,7,6,5,NA,NA,NA,1,4,2,NA,5,NA,NA,NA,4,NA,11,0,NA,0,17,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21037","DE",NA,2,NA,1,87912,8,10002205,1.23700523376465,1.27162992954254,2.499809187,NA,NA,NA,2,NA,1,NA,1,NA,0,0,0,0,NA,NA,5,0,0,0,NA,10,10,NA,NA,NA,5,4,4,0,0,0,NA,NA,NA,3,4,5,NA,5,NA,NA,NA,NA,NA,12,1,NA,1,78,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21038","DE",NA,2,NA,1,87913,8,10002206,1.23700523376465,2.66713619232178,2.499809187,NA,NA,NA,3,NA,1,NA,1,NA,0,0,0,1,3,NA,5,8,1,1,3,7,1,4,2,NA,6,3,2,6,8,9,NA,NA,NA,3,4,1,NA,5,NA,NA,NA,11,NA,11,1,NA,0,54,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21039","DE",NA,2,NA,1,87914,8,10002207,1.23700523376465,1.21407604217529,2.499809187,NA,NA,NA,3,NA,1,NA,2,NA,0,0,0,0,NA,NA,4,5,5,5,4,9,9,5,7,NA,7,1,1,5,8,5,NA,NA,NA,3,2,2,NA,5,NA,NA,NA,4,NA,16,1,NA,1,22,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21040","DE",NA,2,NA,1,87915,8,10002222,1.23700523376465,0.720757484436035,2.499809187,NA,NA,NA,1,NA,2,NA,2,NA,1,0,1,1,2,NA,8,2,2,4,0,3,9,2,8,NA,1,3,2,6,5,4,NA,NA,NA,2,5,4,NA,5,NA,NA,NA,2,NA,13,0,0,1,72,1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21041","DE",NA,2,NA,1,87916,8,10002223,1.23700523376465,1.36794686317444,2.499809187,NA,NA,NA,2,NA,3,NA,3,NA,1,0,0,0,NA,NA,5,5,5,3,8,7,6,7,6,NA,6,2,2,7,7,4,NA,NA,NA,4,3,3,NA,5,NA,NA,NA,4,NA,12,0,NA,0,18,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21042","DE",NA,2,NA,1,87917,8,10002227,1.23700523376465,1.36179828643799,2.499809187,NA,NA,NA,2,NA,2,NA,2,NA,0,0,0,0,NA,NA,7,2,3,2,5,4,6,4,4,NA,4,2,2,7,4,5,NA,NA,NA,4,2,4,NA,5,NA,NA,NA,7,NA,10,0,1,0,27,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21043","DE",NA,2,NA,1,87918,8,10002229,1.23700523376465,1.38710069656372,2.499809187,NA,NA,NA,3,NA,3,NA,3,NA,0,0,0,0,NA,NA,NA,9,8,8,8,7,6,9,7,NA,NA,2,2,5,5,4,NA,NA,NA,3,3,3,NA,5,NA,NA,NA,8,NA,10,0,NA,1,16,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21044","DE",NA,2,NA,1,87919,8,10002234,1.23700523376465,1.27162992954254,2.499809187,NA,NA,NA,1,NA,2,NA,1,NA,0,0,0,0,NA,NA,4,0,0,3,0,3,6,1,5,NA,2,1,1,10,8,9,NA,NA,NA,4,5,2,NA,5,NA,NA,NA,6,NA,11,1,1,1,65,1,0,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21045","DE",NA,2,NA,1,87920,8,10002235,1.23700523376465,1.38710069656372,2.499809187,NA,NA,NA,2,NA,2,NA,4,NA,0,0,0,0,NA,NA,5,7,5,5,6,5,4,4,5,NA,5,3,2,5,4,5,NA,NA,NA,4,4,4,NA,5,NA,NA,NA,8,NA,13,0,1,1,27,1,0,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21046","DE",NA,2,NA,1,87921,8,10002240,1.23700523376465,1.38710069656372,2.499809187,NA,NA,NA,3,NA,2,NA,1,NA,0,0,0,1,3,NA,4,7,5,5,5,4,8,5,8,NA,5,2,2,4,5,5,NA,NA,NA,0,4,3,NA,5,NA,NA,NA,6,NA,10,0,NA,1,17,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21047","DE",NA,2,NA,1,87922,8,10002242,1.23700523376465,0.765209138393402,2.499809187,NA,NA,NA,3,NA,4,NA,3,NA,0,0,0,1,2,NA,3,7,6,6,7,7,8,5,9,NA,8,1,1,7,10,5,NA,NA,NA,4,4,4,NA,5,NA,NA,NA,4,NA,14,0,0,0,61,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21048","DE",NA,2,NA,1,87923,8,10002244,1.23700523376465,0.779075801372528,2.499809187,NA,NA,NA,1,NA,1,NA,1,NA,0,0,0,1,3,NA,8,4,2,2,0,8,7,5,4,NA,0,2,2,5,2,4,NA,NA,NA,2,3,1,NA,5,NA,NA,NA,2,NA,20,0,NA,1,40,1,0,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
